championship_name,event_name,round_name,state,rank,name,total
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-09) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M WOMEN,,GUJ,IV,ADITI RAJESHWARI ANAND SWAROOP ERRAMILLI,440-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-09) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M WOMEN,,NCC,V,KALAISELVI .S,389-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-10) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR MEN,,NCC,I,MUKESH KUMAR DALAI,509-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-10) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR MEN,,NCC,II,GAGAN DEEP,499-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-10) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR MEN,,NCC,III,S. ARUN SHARMA,485-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-10) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR MEN,,KER,IV,MAANAS PRAVEEN,484-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-10) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR MEN,,NCC,V,JONES WILSON G,468-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-10) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR MEN,,T.N.,VI,BORISH KISHORE P,466-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-10) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR MEN,,NCC,VIII,ASHWANI PAWAR,422-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-12) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR,,NCC,I,MANJUSHA KT,496-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-12) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR,,NCC,II,SUSMITA GHOSH,495-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-12) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR,,T.N.,III,VIDHYA SRI A,486-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-12) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR,,NCC,IV,PREETHI V.,478-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-12) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR,,KER,V,ARPITHA NAIR PUTHUSSERY,445-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-12) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR,,GUJ,VI,ADITI RAJESHWARI ANAND SWAROOP ERRAMILLI,440-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-12) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR,,NCC,VII,KALAISELVI .S,389-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-12) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR,,NCC,VIII,ANUSHREE BAG,345-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-12) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M JUNIOR,,NCC,-,SUMITRA BANDRA,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-23) .22 OPEN SIGHT STANDARD RIFLE PRONE (NR) CHAMPIONSHIP 50M SENIOR MASTER MEN,,KER,I,PHILIP MATHEW,453-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-25) .22 OPEN SIGHT STANDARD RIFLE PRONE (NR) CHAMPIONSHIP 50M MASTER MEN,,GUJ,I,HALWAI DIPAK,499-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-25) .22 OPEN SIGHT STANDARD RIFLE PRONE (NR) CHAMPIONSHIP 50M MASTER MEN,,KER,II,JOY THOMAS,485-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-25) .22 OPEN SIGHT STANDARD RIFLE PRONE (NR) CHAMPIONSHIP 50M MASTER MEN,,KER,III,PHILIP MATHEW,453-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-25) .22 OPEN SIGHT STANDARD RIFLE PRONE (NR) CHAMPIONSHIP 50M MASTER MEN,,KER,-,JOSHY KURIACHAN,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-25) .22 OPEN SIGHT STANDARD RIFLE PRONE (NR) CHAMPIONSHIP 50M MASTER MEN,,C.G.,-,AHMED ALI CHISHTY,DNF
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(S-27) .22 OPEN SIGHT STANDARD RIFLE THREE POSITION (NR) CHAMPIONSHIP 50M MASTER MEN,,KER,I,JOY THOMAS,424-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,H.P.,II,KULDEEP VERMA,579-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,GUJ,III,DIVY DAYSINH THAKOR,577-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,CHD,IV,DIVYENDU SHARMA,576-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,JHAR,VI,DEV DARSHAN BHAGAT,575-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,MAH,VII,BALASAHEB NATHU PARKHI,574-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,M.P.,VIII,MOHAMMAD BILAL,574-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,KAR,9,ABISHEK SEKHAR,574-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,10,YOGESH KUMAR,574-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,ORI,11,RAJENDRA PRASAD PARIDA,573-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,HAR,12,PURU RAJ BIRTHAL,572-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,KAR,14,ASHISH N. RAO,570-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,15,SYED SOHEB HABEEB,570-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,16,JAIRAJ SINGH JHALA,570-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,HAR,18,SACHIN SHARMA,568-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,19,SYED NOOR MOHAMMED SHAH QUADRI,568-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,20,VINAYRAJ SINGH JHALA,568-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,GUJ,21,GAJJAR KRISH JIGNESHBHAI,568-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,M.P.,22,SYED MEHFUZ HUSSAIN,567-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,23,KUNWAR KARTIK SINGH DEO,567-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,HAR,24,MANBIR,567-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.P.,25,KHURRAM PARVEZ,567-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,M.P.,26,DANISH KHAN,567-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,27,ADITYA SINGH RAJAWAT,567-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,MAH,29,VIJAY GANPATI THORAT,566-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,31,AMARJEET SINGH,566-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,32,RAHUL SINGH,566-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,JHAR,35,RISHAV JHA,566-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.K.,36,NITIN THAPA,565-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,37,HANUMAN SUTHAR,565-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,MAH,38,SAMEER D. PATIL,565-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.P.,39,SHIVAM VERMA,564-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,T.N.,40,SENTHIL VELSAMY,564-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,41,RAHUL MAHLA,564-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.P.,42,YASH DAYAL GUPTA,564-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,43,MOHD UZAIR AMEEN SIDDIQUI,564-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,M.P.,44,GOURAV PRATAP SINGH SOLANKI,564-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,PUN,46,IQBAL SINGH SANDHU,563-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,47,ABHINAV SAHU,563-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,H.P.,48,AMITOJ SINGH,563-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,BIH,49,SHUMAN KUMAR,562-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,50,KARAN SINGH CHUNDAWAT,562-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,ORI,51,ABHILASH BAL,561-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,KER,52,MANOJ KUMAR,561-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,MAH,54,MOHD YOUNAS PRABHAKAR THAWARE,561-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,57,MOHAMMED FAISAL AHMED,561-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,58,AMAN KUMAR SONI,561-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,DEL,60,MOHD. ALWAZ QURESHI,561-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,61,PRINCE NAGWANI,560-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,62,MD AHMED,560-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,64,ABDUL HADI MOHAMMED,560-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,65,FARAAZ HASSAN,560-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,MAH,66,RANJEET BALASO PATIL,560-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,PUN,67,MANPREET SINGH,560-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,DEL,69,SYED MOHAMMAD FAIZAN ILAHI,559-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,PUN,70,RAJVEER SINGH BAGGA,559-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,71,SYED FARAZ HUSAIN,559-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,HAR,74,SALIM KHAN,559-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,GUJ,75,KAARTIK KRANTI,558-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,PUN,76,UDAY JEET SINGH,558-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,T.N.,77,TITUS DAVIDSON,558-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.K.,78,VICHITRA TYAGI,558-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,M.P.,79,AAMIR HUSAIN,558-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,83,AMIT SINGH THAKUR,557-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,MAH,84,SANDIP ANANTRAO SALUNKHE,557-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,86,ANIRUDH SINGH RAJVI,556-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,W.B.,87,AMIT BURNWAL,556-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,HAR,88,PIYUSH SHARMA,555-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,89,MIRZA ABDUL HUZAIFA BAIG,555-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,DEL,90,UDAYAN SINDHU CHAUDHURI,555-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,A.P.,93,MD MAAZ ULLAH KHAN,554-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,DEL,94,SANDEEP RATHOR,554-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,CHD,95,ADITYA KUMAR KUSHWAHA,554-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,96,WAZID KHAN,554-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,97,JANMJAY SINGH SOLANKI,554-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,98,MOHAMMED TAQI,553-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.P.,99,AKASH TOMAR,553-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,101,ANIL KUMAR,553-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,102,PRASHANT JOHN ASHAWAN,553-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,103,SHAILESH KUMAR SINGH,553-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,104,RAJA SAGI SRI CHARAN KAMAL VARMA,553-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,107,ADITYA SINGH RAJAWAT,552-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,MAH,108,SHIVENDRA TANAJI PATIL,552-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,111,JITENDRA SINGH CHOUHAN,552-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,MAH,113,AADITYA RAJESH YADAV,552-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,114,PUKHRAJ GURJAR,551-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,115,MANAS KALAL,551-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,116,RANVEER VERMA,551-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,T.N.,118,RAVI CHANDAR. S,551-0x
