championship_name,event_name,round_name,state,rank,name,total
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-19) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN INDIVIDUAL,,MAH,-,1242 BEJOY CHANDRASEKHAR MHOW INDORE Comp,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,I,127 PURUSOTTAM SHARMA,396-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,II,1401 GULSHAN SINGH,396-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,III,567 VIKAS KUMAR,392-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,IV,1036 KARAN RAJPUT,392-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,V,321 ZALA RAHULKUMAR VINODKUMAR,392-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,VI,35 VISHNU SHIVAYYA MATHAD,391-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,VII,322 SUNIL,391-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,VIII,638 SASI KUMAR M,391-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,1154 GHANSHYAM,9
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,594 ANKUSH KUMAR,10
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,98 SATNAM SINGH,11
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,323 ABHISHEK YADAV,12
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,101 SUSI VINOTH KUMAR S,13
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,1148 RANJEET CHOUHAN,14
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,1149 AMAN SHARMA,15
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,551 AASHUTOSH KUMAR,16
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,636 INDRAJEET SUMAN MHOW INDORE Comp,17
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,485 ASHISH MADHUKAR KUTE,18
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,600 KIRAN ARUN NAGRE,19
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,BSF,C,1127 AMRUT RAJENDRA JADHAV,20
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,601 SHIVAM SUDAM AMRALE,21
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,214 RAM SINGH YADAV,22
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,591 JAIN VIJAY RAJENDRA,23
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,222 SUSHIL KUMAR,24
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,220 RAVI RAJU DAWANDE,25
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,1817 YASH TAGANIYA,26
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,37 PARSHANT SHARMA,27
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,595 PRATIK VILAS DESHMUKH,28
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,167 ANIMESH KUMAR,29
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,BSF,C,1128 DHEERAJ MALAKAR,30
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-20) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M MEN (SERVICES ONLY) INDIVIDUAL,,ARMY,C,1230 SHEESHPAL SINGH MHOW INDORE Comp,31
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,KAR,I,1382 KASNI ANIL SUVARNA,398-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,II,1760 ISHWARI ANANT BADHE,394-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,U.P.,III,390 NEHA PANWAR,393-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,PUN,IV,776 HUNAR GILL,393-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,M.P.,V,195 RANGAT GOYAL,391-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,VI,562 ADITI HEMANT BAGWE,391-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,PUN,VII,778 USNEEK KAUR,391-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,VIII,2046 KARISHNA CHOUDHARY,389-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,KAR,C,1938 SAMANTHULA SAI SAHASRA,9
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,C,1745 PRIYANKA,10
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,U.K.,C,264 JIYA BISHT,11
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,GUJ,C,940 MINALBA SHYAMBHAI VAGHELA,12
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,725 KAJAL SUNIL SHETTY,13
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1633 KALYANI GULABRAO MALI,14
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1450 SHREYA BAPU MORE,15
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1398 PRATIKSHA EKNATH GALANDE,16
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1499 VAHBIZ DANNY PATEL,17
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,U.P.,C,1437 PRIYADARSHI GAUTAM MHOW INDORE Comp,18
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,KAR,C,153 BHOOMIKA SHARMA,19
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,W.B.,C,2206 PRIYANKA DESAI,20
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,C,315 KUSUM NATHAWAT,21
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,ITBP,C,183 CHETANA RAHI,22
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,GUJ,C,872 MAHEK KAMLESH DALWALA,23
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,T.N.,C,1360 ANU VARSHINI VP,24
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,C,2037 PREETI SINGH,25
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,C,276 DHRUVISHA CHOUDHARY,26
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1075 SARTHAKI RAJESH PATIL,27
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,KER,C,329 NEHA KUMARI,28
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,BSF,C,1126 DHIRA MONI RAY,29
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1596 IRA SAMEER KULKARNI,30
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,PUN,C,1634 AYUSHI,31
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,M.P.,C,1043 GREESHMA CHATLA,32
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,C.G.,C,757 SHRUSHTI KUMBHARE,33
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,M.P.,C,453 CHANDRAMUKHI SINGH,34
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,GUJ,C,738 VIDHI BIREN PATHAK,35
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,120 POONAM PRASAD LANDE,36
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,U.P.,C,1620 PURNIMA RANI,37
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1456 PRATIKSHA DATTATRAY SHERKHANE,38
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,M.P.,C,1468 SUKHMAN DEEP RAI,39
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,HAR,C,1018 REENA MHOW INDORE Comp,40
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,GUJ,C,868 KINJAL NATWARLAL DORIYA,41
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,T.N.,C,1511 VARSHA,42
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,C,1795 MUMUKSHA SHARMA,43
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,GUJ,C,644 UNNATI NATVARLAL CHAUDHARI,44
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,J&K,C,426 OSHIEN DUTTA,45
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,A.P.,C,1410 NAMRITA VEDULLAPALLI,46
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1457 NIYATI SUDHAKAR KAMBLE,47
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,M.P.,C,1791 OSHEEN NAMDEO,48
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,T.N.,C,1505 STEFFI SUGI SWAMINATHAN,49
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1538 AKANSHA AJAY MISHRA,50
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,T.N.,C,962 R PRIYA,51
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,PON,C,2095 SANCHANA RAMESH,52
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1159 KREENA CHRISTOPHER ABRAHAM,53
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,DEL,C,129 MANJARI KULSHRESHTHA,54
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1832 SANJANA SANDIP SALVI,55
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1925 JAGRUTI JANARDHAN CHORGHADE,56
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,HAR,C,1270 MANITA,57
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,U.P.,C,1871 PURNIMA PANDEY,58
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,HAR,C,1970 SAVITA,59
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,U.P.,C,1739 LAKSHMI DEVI,60
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,C,559 NISHA TADA,61
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,1699 VAISHNAVI GAJANAN SARODE,62
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,MAH,C,959 NEUSY RAVIKANT JAIN MHOW INDORE Comp,63
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,U.P.,C,813 DOLLI RAJPUT,64
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,C,248 RACHANA KUMARI,65
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,ORI,C,393 KIRANPRAVA NAYAK,66
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,HAR,C,2134 PANA SHARMA,67
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,PUN,C,1030 MEHAKDEEP KAUR,68
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,C,1638 ANJALI SAXENA,69
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,T.N.,C,1675 ASHNEE DAVIDSON,70
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,W.B.,C,2200 JHUMKI DEBNATH,71
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,CHD,C,2031 PRIYA,72
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,C,1318 SHEELU JAKHAR,73
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,RAJ,C,1459 SANYA NAGPAL,74
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,KAR,C,1442 SANDHYA,75
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,HAR,C,2136 SHALINI,76
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-21) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M WOMEN INDIVIDUAL,,DEL,C,488 SAMIA ALI ANSARI,77
